"","Year","Month","Day","station","Date","PromDiario","ZONA"
"6401","2019","02","20","MER",2019-02-20,35,"CE"
"6402","2019","09","17","MER",2019-09-17,36,"CE"
"6403","2020","11","29","MER",2020-11-29,70,"CE"
"6404","2019","06","05","MER",2019-06-05,22,"CE"
"6405","2020","06","24","MER",2020-06-24,20,"CE"
"6406","2019","04","11","MER",2019-04-11,60,"CE"
"6407","2020","01","16","MER",2020-01-16,71,"CE"
"6408","2020","03","30","MER",2020-03-30,71,"CE"
"6409","2020","12","30","MER",2020-12-30,64,"CE"
"6410","2019","07","31","MER",2019-07-31,43,"CE"
"6411","2019","07","05","MER",2019-07-05,55,"CE"
"6412","2020","10","12","MER",2020-10-12,31,"CE"
"6413","2019","05","29","MER",2019-05-29,59,"CE"
"6414","2020","11","17","MER",2020-11-17,22,"CE"
"6415","2020","11","27","MER",2020-11-27,60,"CE"
"6416","2020","07","04","MER",2020-07-04,32,"CE"
"6417","2019","02","14","MER",2019-02-14,60,"CE"
"6418","2019","06","25","MER",2019-06-25,28,"CE"
"6419","2019","04","30","MER",2019-04-30,53,"CE"
"6420","2020","06","02","MER",2020-06-02,39,"CE"
"6421","2020","02","10","MER",2020-02-10,50,"CE"
"6422","2020","11","24","MER",2020-11-24,56,"CE"
"6423","2020","04","02","MER",2020-04-02,54,"CE"
"6424","2020","09","19","MER",2020-09-19,21,"CE"
"6425","2020","07","05","MER",2020-07-05,32,"CE"
"6426","2020","08","29","MER",2020-08-29,29,"CE"
"6427","2019","07","04","MER",2019-07-04,50,"CE"
"6428","2019","02","03","MER",2019-02-03,66,"CE"
"6429","2019","10","06","MER",2019-10-06,28,"CE"
"6430","2019","02","15","MER",2019-02-15,51,"CE"
"6431","2020","10","14","MER",2020-10-14,26,"CE"
"6432","2019","07","21","MER",2019-07-21,20,"CE"
"6433","2020","12","07","MER",2020-12-07,45,"CE"
"6434","2019","09","11","MER",2019-09-11,35,"CE"
"6435","2020","01","26","MER",2020-01-26,41,"CE"
"6436","2020","06","13","MER",2020-06-13,31,"CE"
"6437","2019","11","14","MER",2019-11-14,26,"CE"
"6438","2019","10","02","MER",2019-10-02,26,"CE"
"6439","2020","12","27","MER",2020-12-27,44,"CE"
"6440","2020","04","23","MER",2020-04-23,42,"CE"
"6441","2020","06","14","MER",2020-06-14,33,"CE"
"6442","2019","01","26","MER",2019-01-26,43,"CE"
"6443","2019","08","28","MER",2019-08-28,44,"CE"
"6444","2020","01","11","MER",2020-01-11,61,"CE"
"6445","2020","05","17","MER",2020-05-17,51,"CE"
"6446","2020","11","01","MER",2020-11-01,47,"CE"
"6447","2019","08","12","MER",2019-08-12,17,"CE"
"6448","2020","06","12","MER",2020-06-12,28,"CE"
"6449","2019","05","19","MER",2019-05-19,44,"CE"
"6450","2019","05","13","MER",2019-05-13,110,"CE"
"6451","2020","06","04","MER",2020-06-04,36,"CE"
"6452","2020","03","01","MER",2020-03-01,59,"CE"
"6453","2019","08","06","MER",2019-08-06,27,"CE"
"6454","2020","01","07","MER",2020-01-07,62,"CE"
"6455","2019","07","23","MER",2019-07-23,28,"CE"
"6456","2020","01","22","MER",2020-01-22,59,"CE"
"6457","2020","07","10","MER",2020-07-10,33,"CE"
"6458","2020","06","05","MER",2020-06-05,32,"CE"
"6459","2019","10","22","MER",2019-10-22,31,"CE"
"6460","2019","01","04","MER",2019-01-04,68,"CE"
"6461","2020","09","08","MER",2020-09-08,30,"CE"
"6462","2019","02","07","MER",2019-02-07,78,"CE"
"6463","2020","12","25","MER",2020-12-25,66,"CE"
"6464","2019","11","02","MER",2019-11-02,42,"CE"
"6465","2019","10","25","MER",2019-10-25,33,"CE"
"6466","2019","11","08","MER",2019-11-08,34,"CE"
"6467","2020","05","28","MER",2020-05-28,56,"CE"
"6468","2019","04","28","MER",2019-04-28,66,"CE"
"6469","2019","07","09","MER",2019-07-09,45,"CE"
"6470","2019","06","14","MER",2019-06-14,25,"CE"
"6471","2020","01","09","MER",2020-01-09,79,"CE"
"6472","2019","03","08","MER",2019-03-08,55,"CE"
"6473","2020","06","03","MER",2020-06-03,23,"CE"
"6474","2020","10","06","MER",2020-10-06,46,"CE"
"6475","2019","07","22","MER",2019-07-22,25,"CE"
"6476","2020","02","14","MER",2020-02-14,65,"CE"
"6477","2020","03","29","MER",2020-03-29,79,"CE"
"6478","2020","07","21","MER",2020-07-21,35,"CE"
"6479","2019","11","19","MER",2019-11-19,61,"CE"
"6480","2019","12","07","MER",2019-12-07,56,"CE"
"6481","2019","11","09","MER",2019-11-09,22,"CE"
"6482","2020","10","29","MER",2020-10-29,58,"CE"
"6483","2020","12","13","MER",2020-12-13,35,"CE"
"6484","2019","10","28","MER",2019-10-28,60,"CE"
"6485","2019","01","30","MER",2019-01-30,36,"CE"
"6486","2019","03","29","MER",2019-03-29,70,"CE"
"6487","2019","04","18","MER",2019-04-18,52,"CE"
"6488","2020","10","31","MER",2020-10-31,46,"CE"
"6489","2020","03","11","MER",2020-03-11,66,"CE"
"6490","2019","10","05","MER",2019-10-05,32,"CE"
"6491","2020","02","13","MER",2020-02-13,61,"CE"
"6492","2020","10","24","MER",2020-10-24,48,"CE"
"6493","2019","06","01","MER",2019-06-01,24,"CE"
"6494","2019","07","03","MER",2019-07-03,28,"CE"
"6495","2020","02","12","MER",2020-02-12,45,"CE"
"6496","2020","01","14","MER",2020-01-14,62,"CE"
"6497","2019","10","29","MER",2019-10-29,48,"CE"
"6498","2019","04","16","MER",2019-04-16,72,"CE"
"6499","2019","06","18","MER",2019-06-18,37,"CE"
"6500","2019","06","03","MER",2019-06-03,24,"CE"
"6501","2019","09","20","MER",2019-09-20,46,"CE"
"6502","2019","01","19","MER",2019-01-19,53,"CE"
"6503","2019","03","11","MER",2019-03-11,70,"CE"
"6504","2019","01","12","MER",2019-01-12,64,"CE"
"6505","2019","01","13","MER",2019-01-13,35,"CE"
"6506","2019","05","23","MER",2019-05-23,55,"CE"
"6507","2019","02","26","MER",2019-02-26,42,"CE"
"6508","2019","01","25","MER",2019-01-25,42,"CE"
"6509","2019","05","20","MER",2019-05-20,54,"CE"
"6510","2020","09","15","MER",2020-09-15,24,"CE"
"6511","2019","04","06","MER",2019-04-06,55,"CE"
"6512","2020","02","29","MER",2020-02-29,59,"CE"
"6513","2020","03","28","MER",2020-03-28,61,"CE"
"6514","2020","11","18","MER",2020-11-18,23,"CE"
"6515","2019","06","24","MER",2019-06-24,21,"CE"
"6516","2020","07","03","MER",2020-07-03,33,"CE"
"6517","2019","12","05","MER",2019-12-05,72,"CE"
"6518","2020","01","18","MER",2020-01-18,57,"CE"
"6519","2019","05","30","MER",2019-05-30,59,"CE"
"6520","2019","12","15","MER",2019-12-15,73,"CE"
"6521","2020","04","18","MER",2020-04-18,65,"CE"
"6522","2020","06","11","MER",2020-06-11,32,"CE"
"6523","2020","01","15","MER",2020-01-15,60,"CE"
"6524","2019","08","27","MER",2019-08-27,40,"CE"
"6525","2020","05","05","MER",2020-05-05,37,"CE"
"6526","2019","12","24","MER",2019-12-24,51,"CE"
"6527","2020","05","15","MER",2020-05-15,45,"CE"
"6528","2020","10","15","MER",2020-10-15,33,"CE"
"6529","2020","10","16","MER",2020-10-16,29,"CE"
"6530","2019","05","03","MER",2019-05-03,55,"CE"
"6531","2020","03","07","MER",2020-03-07,86,"CE"
"6532","2020","11","26","MER",2020-11-26,53,"CE"
"6533","2019","08","23","MER",2019-08-23,43,"CE"
"6534","2019","05","31","MER",2019-05-31,38,"CE"
"6535","2019","10","16","MER",2019-10-16,28,"CE"
"6536","2019","06","08","MER",2019-06-08,41,"CE"
"6537","2020","01","01","MER",2020-01-01,75,"CE"
"6538","2019","10","04","MER",2019-10-04,30,"CE"
"6539","2020","03","08","MER",2020-03-08,57,"CE"
"6540","2020","06","16","MER",2020-06-16,50,"CE"
"6541","2020","08","28","MER",2020-08-28,29,"CE"
"6542","2020","04","04","MER",2020-04-04,38,"CE"
"6543","2019","09","30","MER",2019-09-30,13,"CE"
"6544","2020","12","20","MER",2020-12-20,46,"CE"
"6545","2020","12","10","MER",2020-12-10,57,"CE"
"6546","2019","03","19","MER",2019-03-19,46,"CE"
"6547","2020","02","23","MER",2020-02-23,63,"CE"
"6548","2020","04","17","MER",2020-04-17,61,"CE"
"6549","2019","05","04","MER",2019-05-04,69,"CE"
"6550","2019","04","21","MER",2019-04-21,57,"CE"
"6551","2020","11","03","MER",2020-11-03,33,"CE"
"6552","2019","03","28","MER",2019-03-28,46,"CE"
"6553","2020","05","27","PED",2020-05-27,55,"SO"
"6554","2019","08","18","PED",2019-08-18,25,"SO"
"6555","2019","09","23","PED",2019-09-23,31,"SO"
"6556","2019","12","04","PED",2019-12-04,37,"SO"
"6557","2020","06","15","PED",2020-06-15,35,"SO"
"6558","2019","10","24","PED",2019-10-24,22,"SO"
"6559","2020","10","22","PED",2020-10-22,24,"SO"
"6560","2019","10","13","PED",2019-10-13,22,"SO"
"6561","2019","05","01","PED",2019-05-01,32,"SO"
"6562","2019","06","13","PED",2019-06-13,17,"SO"
"6563","2020","05","28","PED",2020-05-28,39,"SO"
"6564","2020","05","31","PED",2020-05-31,24,"SO"
"6565","2020","04","05","PED",2020-04-05,29,"SO"
"6566","2019","08","26","PED",2019-08-26,29,"SO"
"6567","2019","04","20","PED",2019-04-20,36,"SO"
"6568","2020","09","17","PED",2020-09-17,22,"SO"
"6569","2019","07","08","PED",2019-07-08,25,"SO"
"6570","2020","02","25","PED",2020-02-25,24,"SO"
"6571","2020","10","13","PED",2020-10-13,26,"SO"
"6572","2019","10","12","PED",2019-10-12,19,"SO"
"6573","2019","08","11","PED",2019-08-11,16,"SO"
"6574","2019","08","25","PED",2019-08-25,22,"SO"
"6575","2019","04","29","PED",2019-04-29,57,"SO"
"6576","2019","11","07","PED",2019-11-07,24,"SO"
"6577","2020","06","26","PED",2020-06-26,16,"SO"
"6578","2019","10","11","PED",2019-10-11,24,"SO"
"6579","2019","11","22","PED",2019-11-22,38,"SO"
"6580","2019","04","30","PED",2019-04-30,40,"SO"
"6581","2019","03","30","PED",2019-03-30,61,"SO"
"6582","2019","03","16","PED",2019-03-16,42,"SO"
"6583","2020","01","26","PED",2020-01-26,16,"SO"
"6584","2020","09","21","PED",2020-09-21,23,"SO"
"6585","2019","07","13","PED",2019-07-13,20,"SO"
"6586","2020","11","05","PED",2020-11-05,40,"SO"
"6587","2019","05","24","PED",2019-05-24,48,"SO"
"6588","2019","08","14","PED",2019-08-14,20,"SO"
"6589","2020","11","12","PED",2020-11-12,47,"SO"
"6590","2020","08","14","PED",2020-08-14,24,"SO"
"6591","2020","10","14","PED",2020-10-14,19,"SO"
"6592","2019","04","23","PED",2019-04-23,52,"SO"
"6593","2020","11","19","PED",2020-11-19,22,"SO"
"6594","2020","10","07","PED",2020-10-07,30,"SO"
"6595","2020","07","08","PED",2020-07-08,8,"SO"
"6596","2019","01","18","PED",2019-01-18,40,"SO"
"6597","2020","10","25","PED",2020-10-25,17,"SO"
"6598","2020","10","27","PED",2020-10-27,34,"SO"
"6599","2019","11","08","PED",2019-11-08,20,"SO"
"6600","2020","08","23","PED",2020-08-23,22,"SO"
"6601","2019","10","18","PED",2019-10-18,14,"SO"
"6602","2020","02","19","PED",2020-02-19,45,"SO"
"6603","2019","08","15","PED",2019-08-15,20,"SO"
"6604","2020","06","01","PED",2020-06-01,29,"SO"
"6605","2019","02","08","PED",2019-02-08,38,"SO"
"6606","2020","07","29","PED",2020-07-29,16,"SO"
"6607","2020","04","28","PED",2020-04-28,29,"SO"
"6608","2020","10","23","PED",2020-10-23,24,"SO"
"6609","2020","03","05","PED",2020-03-05,49,"SO"
"6610","2020","12","18","PED",2020-12-18,30,"SO"
"6611","2019","09","07","PED",2019-09-07,28,"SO"
"6612","2020","08","21","PED",2020-08-21,23,"SO"
"6613","2019","10","14","PED",2019-10-14,22,"SO"
"6614","2019","02","03","PED",2019-02-03,43,"SO"
"6615","2020","05","04","PED",2020-05-04,27,"SO"
"6616","2019","04","28","PED",2019-04-28,51,"SO"
"6617","2019","08","16","PED",2019-08-16,20,"SO"
"6618","2019","05","25","PED",2019-05-25,41,"SO"
"6619","2019","01","20","PED",2019-01-20,37,"SO"
"6620","2019","08","12","PED",2019-08-12,13,"SO"
"6621","2020","03","18","PED",2020-03-18,39,"SO"
"6622","2019","12","01","PED",2019-12-01,28,"SO"
"6623","2019","05","19","PED",2019-05-19,39,"SO"
"6624","2019","01","24","PED",2019-01-24,33,"SO"
"6625","2019","04","09","PED",2019-04-09,28,"SO"
"6626","2020","08","28","PED",2020-08-28,20,"SO"
"6627","2020","06","25","PED",2020-06-25,10,"SO"
"6628","2020","03","24","PED",2020-03-24,32,"SO"
"6629","2020","05","23","PED",2020-05-23,34,"SO"
"6630","2019","08","04","PED",2019-08-04,26,"SO"
"6631","2019","07","15","PED",2019-07-15,22,"SO"
"6632","2019","10","31","PED",2019-10-31,18,"SO"
"6633","2020","01","22","PED",2020-01-22,31,"SO"
"6634","2019","10","19","PED",2019-10-19,13,"SO"
"6635","2020","09","07","PED",2020-09-07,15,"SO"
"6636","2019","05","08","PED",2019-05-08,44,"SO"
"6637","2020","08","06","PED",2020-08-06,22,"SO"
"6638","2020","03","14","PED",2020-03-14,43,"SO"
"6639","2020","09","25","PED",2020-09-25,29,"SO"
"6640","2019","12","23","PED",2019-12-23,44,"SO"
"6641","2020","06","30","PED",2020-06-30,26,"SO"
"6642","2020","06","29","PED",2020-06-29,30,"SO"
"6643","2019","11","09","PED",2019-11-09,17,"SO"
"6644","2019","08","05","PED",2019-08-05,21,"SO"
"6645","2020","09","10","PED",2020-09-10,20,"SO"
"6646","2019","11","11","PED",2019-11-11,29,"SO"
"6647","2019","12","17","PED",2019-12-17,45,"SO"
"6648","2019","07","07","PED",2019-07-07,25,"SO"
"6649","2020","03","29","PED",2020-03-29,49,"SO"
"6650","2019","09","11","PED",2019-09-11,19,"SO"
"6651","2020","08","11","PED",2020-08-11,17,"SO"
"6652","2019","03","22","PED",2019-03-22,28,"SO"
"6653","2019","04","24","PED",2019-04-24,55,"SO"
"6654","2020","07","27","PED",2020-07-27,16,"SO"
"6655","2020","08","04","PED",2020-08-04,26,"SO"
"6656","2019","12","21","PED",2019-12-21,52,"SO"
"6657","2020","11","14","PED",2020-11-14,42,"SO"
"6658","2019","01","21","PED",2019-01-21,39,"SO"
"6659","2019","12","03","PED",2019-12-03,36,"SO"
"6660","2019","05","07","PED",2019-05-07,39,"SO"
"6661","2019","11","12","PED",2019-11-12,22,"SO"
"6662","2020","02","14","PED",2020-02-14,44,"SO"
"6663","2020","03","11","PED",2020-03-11,43,"SO"
"6664","2019","09","03","PED",2019-09-03,23,"SO"
"6665","2020","10","15","PED",2020-10-15,19,"SO"
"6666","2020","03","30","PED",2020-03-30,48,"SO"
"6667","2020","11","11","PED",2020-11-11,45,"SO"
"6668","2019","11","10","PED",2019-11-10,22,"SO"
"6669","2020","05","17","PED",2020-05-17,48,"SO"
"6670","2020","06","10","PED",2020-06-10,27,"SO"
"6671","2019","01","19","PED",2019-01-19,38,"SO"
"6672","2019","08","24","PED",2019-08-24,23,"SO"
"6673","2019","06","06","PED",2019-06-06,17,"SO"
"6674","2020","11","30","PED",2020-11-30,52,"SO"
"6675","2019","07","14","PED",2019-07-14,25,"SO"
"6676","2020","01","17","PED",2020-01-17,28,"SO"
"6677","2019","01","27","PED",2019-01-27,18,"SO"
"6678","2019","09","13","PED",2019-09-13,18,"SO"
"6679","2019","06","28","PED",2019-06-28,19,"SO"
"6680","2019","04","12","PED",2019-04-12,44,"SO"
"6681","2020","11","03","PED",2020-11-03,24,"SO"
"6682","2019","11","16","PED",2019-11-16,40,"SO"
"6683","2020","01","21","PED",2020-01-21,30,"SO"
"6684","2020","08","09","PED",2020-08-09,12,"SO"
"6685","2020","11","25","PED",2020-11-25,32,"SO"
"6686","2019","03","15","PED",2019-03-15,50,"SO"
"6687","2019","09","27","PED",2019-09-27,24,"SO"
"6688","2019","11","14","PED",2019-11-14,20,"SO"
"6689","2019","10","23","PED",2019-10-23,21,"SO"
"6690","2020","03","10","PED",2020-03-10,51,"SO"
"6691","2020","09","26","PED",2020-09-26,33,"SO"
"6692","2020","10","26","PED",2020-10-26,23,"SO"
"6693","2020","03","15","PED",2020-03-15,33,"SO"
"6694","2020","08","24","PED",2020-08-24,22,"SO"
"6695","2019","11","06","PED",2019-11-06,22,"SO"
"6696","2020","03","31","PED",2020-03-31,48,"SO"
"6697","2020","04","30","PED",2020-04-30,29,"SO"
"6698","2019","11","17","PED",2019-11-17,23,"SO"
"6699","2020","08","08","PED",2020-08-08,11,"SO"
"6700","2019","02","04","PED",2019-02-04,40,"SO"
"6701","2020","11","29","PED",2020-11-29,38,"SO"
"6702","2020","09","30","PED",2020-09-30,35,"SO"
"6703","2020","11","20","PED",2020-11-20,33,"SO"
"6704","2020","06","08","PED",2020-06-08,15,"SO"
"6705","2019","03","25","PED",2019-03-25,30,"SO"
"6706","2020","06","18","PED",2020-06-18,28,"SO"
"6707","2020","08","05","PED",2020-08-05,23,"SO"
"6708","2020","01","31","PED",2020-01-31,17,"SO"
"6709","2019","10","07","PED",2019-10-07,15,"SO"
"6710","2020","06","27","PED",2020-06-27,28,"SO"
"6711","2020","03","16","PED",2020-03-16,31,"SO"
"6712","2020","03","21","PED",2020-03-21,35,"SO"
"6713","2019","11","18","PED",2019-11-18,19,"SO"
"6714","2020","10","01","PED",2020-10-01,35,"SO"
"6715","2020","06","09","PED",2020-06-09,22,"SO"
"6716","2019","01","29","PED",2019-01-29,39,"SO"
"6717","2019","02","12","PED",2019-02-12,50,"SO"
"6718","2019","11","02","PED",2019-11-02,28,"SO"
"6719","2019","06","09","PED",2019-06-09,18,"SO"
"6720","2020","11","06","PED",2020-11-06,55,"SO"
"6721","2019","12","02","PED",2019-12-02,38,"SO"
"6722","2020","02","26","PED",2020-02-26,38,"SO"
"6723","2020","05","03","PED",2020-05-03,25,"SO"
"6724","2020","05","22","PED",2020-05-22,40,"SO"
"6725","2019","08","22","PED",2019-08-22,25,"SO"
"6726","2020","03","17","PED",2020-03-17,30,"SO"
"6727","2020","04","08","PED",2020-04-08,35,"SO"
"6728","2019","04","19","PED",2019-04-19,42,"SO"
"6729","2020","01","13","PED",2020-01-13,41,"SO"
"6730","2019","05","15","PED",2019-05-15,84,"SO"
"6731","2019","12","26","PED",2019-12-26,33,"SO"
"6732","2019","07","18","PED",2019-07-18,27,"SO"
"6733","2019","08","20","PED",2019-08-20,22,"SO"
"6734","2019","08","08","PED",2019-08-08,18,"SO"
"6735","2020","05","01","PED",2020-05-01,22,"SO"
"6736","2019","04","15","PED",2019-04-15,66,"SO"
"6737","2020","06","11","PED",2020-06-11,22,"SO"
"6738","2019","02","20","PED",2019-02-20,13,"SO"
"6739","2019","12","29","PED",2019-12-29,24,"SO"
"6740","2019","09","17","PED",2019-09-17,24,"SO"
"6741","2019","05","13","PED",2019-05-13,100,"SO"
"6742","2020","03","13","PED",2020-03-13,40,"SO"
"6743","2020","08","15","PED",2020-08-15,19,"SO"
"6744","2019","05","16","PED",2019-05-16,87,"SO"
"6745","2020","01","14","PED",2020-01-14,36,"SO"
"6746","2019","09","09","PED",2019-09-09,24,"SO"
"6747","2019","07","03","PED",2019-07-03,22,"SO"
"6748","2019","11","04","PED",2019-11-04,31,"SO"
"6749","2020","07","26","PED",2020-07-26,13,"SO"
"6750","2020","12","11","PED",2020-12-11,39,"SO"
"6751","2020","05","21","PED",2020-05-21,63,"SO"
"6752","2020","01","19","PED",2020-01-19,14,"SO"
"6753","2019","11","13","PED",2019-11-13,13,"SO"
"6754","2019","03","21","PED",2019-03-21,39,"SO"
"6755","2020","06","22","PED",2020-06-22,22,"SO"
"6756","2019","04","03","PED",2019-04-03,44,"SO"
"6757","2020","01","29","PED",2020-01-29,22,"SO"
"6758","2020","07","20","PED",2020-07-20,27,"SO"
"6759","2020","07","30","PED",2020-07-30,26,"SO"
"6760","2020","07","11","PED",2020-07-11,16,"SO"
"6761","2020","09","16","PED",2020-09-16,18,"SO"
"6762","2019","11","05","PED",2019-11-05,28,"SO"
"6763","2019","01","25","PED",2019-01-25,25,"SO"
"6764","2020","10","31","PED",2020-10-31,35,"SO"
"6765","2020","06","03","PED",2020-06-03,17,"SO"
"6766","2020","02","18","PED",2020-02-18,39,"SO"
"6767","2020","08","17","PED",2020-08-17,17,"SO"
"6768","2019","06","12","PED",2019-06-12,27,"SO"
"6769","2019","12","31","PED",2019-12-31,24,"SO"
"6770","2019","02","01","PED",2019-02-01,29,"SO"
"6771","2020","07","21","PED",2020-07-21,23,"SO"
"6772","2020","12","07","PED",2020-12-07,40,"SO"
"6773","2020","03","22","PED",2020-03-22,31,"SO"
"6774","2019","04","17","PED",2019-04-17,54,"SO"
"6775","2020","01","23","PED",2020-01-23,26,"SO"
"6776","2019","04","04","PED",2019-04-04,40,"SO"
"6777","2020","04","06","PED",2020-04-06,32,"SO"
"6778","2020","03","08","PED",2020-03-08,40,"SO"
"6779","2020","05","26","PED",2020-05-26,36,"SO"
"6780","2019","09","20","PED",2019-09-20,26,"SO"
"6781","2019","08","23","PED",2019-08-23,30,"SO"
"6782","2020","03","01","PED",2020-03-01,34,"SO"
"6783","2020","02","22","PED",2020-02-22,41,"SO"
"6784","2020","09","09","PED",2020-09-09,20,"SO"
"6785","2020","01","01","PED",2020-01-01,44,"SO"
"6786","2019","11","29","PED",2019-11-29,33,"SO"
"6787","2019","02","02","PED",2019-02-02,46,"SO"
"6788","2020","12","08","PED",2020-12-08,37,"SO"
"6789","2020","01","12","PED",2020-01-12,42,"SO"
"6790","2020","08","22","PED",2020-08-22,22,"SO"
"6791","2020","06","12","PED",2020-06-12,18,"SO"
"6792","2019","06","11","PED",2019-06-11,18,"SO"
"6793","2019","12","25","PED",2019-12-25,34,"SO"
"6794","2019","04","25","PED",2019-04-25,53,"SO"
"6795","2020","07","23","PED",2020-07-23,27,"SO"
"6796","2019","10","30","PED",2019-10-30,31,"SO"
"6797","2020","02","15","PED",2020-02-15,41,"SO"
"6798","2020","10","16","PED",2020-10-16,22,"SO"
"6799","2019","10","22","PED",2019-10-22,22,"SO"
"6800","2020","01","10","PED",2020-01-10,31,"SO"
"6801","2019","08","01","PED",2019-08-01,23,"SO"
"6802","2019","05","20","PED",2019-05-20,50,"SO"
"6803","2019","08","27","PED",2019-08-27,24,"SO"
