"","Year","Month","Day","station","Date","PromDiario","ZONA"
"8300","2020","10","01","UIZ",2020-10-01,22,"SE"
"8301","2019","09","09","UIZ",2019-09-09,18,"SE"
"8302","2020","10","17","UIZ",2020-10-17,10,"SE"
"8303","2019","06","23","UIZ",2019-06-23,26,"SE"
"8304","2020","04","26","UIZ",2020-04-26,17,"SE"
"8305","2020","03","07","UIZ",2020-03-07,36,"SE"
"8306","2019","10","05","UIZ",2019-10-05,17,"SE"
"8307","2019","01","03","UIZ",2019-01-03,25,"SE"
"8308","2019","11","23","UIZ",2019-11-23,31,"SE"
"8309","2020","02","22","UIZ",2020-02-22,22,"SE"
"8310","2020","04","24","UIZ",2020-04-24,30,"SE"
"8311","2019","09","10","UIZ",2019-09-10,17,"SE"
"8312","2020","03","21","UIZ",2020-03-21,29,"SE"
"8313","2020","08","24","UIZ",2020-08-24,10,"SE"
"8314","2019","08","02","UIZ",2019-08-02,20,"SE"
"8315","2020","08","07","UIZ",2020-08-07,8,"SE"
"8316","2020","07","09","UIZ",2020-07-09,14,"SE"
"8317","2019","12","23","UIZ",2019-12-23,48,"SE"
"8318","2020","11","09","UIZ",2020-11-09,25,"SE"
"8319","2019","01","15","UIZ",2019-01-15,30,"SE"
"8320","2019","10","18","UIZ",2019-10-18,7,"SE"
"8321","2020","07","01","UIZ",2020-07-01,10,"SE"
"8322","2019","10","31","UIZ",2019-10-31,16,"SE"
"8323","2019","08","06","UIZ",2019-08-06,15,"SE"
"8324","2020","03","19","UIZ",2020-03-19,26,"SE"
"8325","2020","03","11","UIZ",2020-03-11,20,"SE"
"8326","2020","12","24","UIZ",2020-12-24,39,"SE"
"8327","2019","06","09","UIZ",2019-06-09,20,"SE"
"8328","2020","04","25","UIZ",2020-04-25,26,"SE"
"8329","2020","02","03","UIZ",2020-02-03,10,"SE"
"8330","2019","04","01","UIZ",2019-04-01,27,"SE"
"8331","2019","12","16","UIZ",2019-12-16,20,"SE"
"8332","2019","10","19","UIZ",2019-10-19,11,"SE"
"8333","2020","02","16","UIZ",2020-02-16,19,"SE"
"8334","2020","06","07","UIZ",2020-06-07,8,"SE"
"8335","2020","10","10","UIZ",2020-10-10,18,"SE"
"8336","2019","01","25","UIZ",2019-01-25,21,"SE"
"8337","2019","05","31","UIZ",2019-05-31,29,"SE"
"8338","2020","05","16","UIZ",2020-05-16,27,"SE"
"8339","2019","10","02","UIZ",2019-10-02,12,"SE"
"8340","2020","08","09","UIZ",2020-08-09,10,"SE"
"8341","2019","02","20","UIZ",2019-02-20,9,"SE"
"8342","2020","03","23","UIZ",2020-03-23,24,"SE"
"8343","2020","12","25","UIZ",2020-12-25,42,"SE"
"8344","2019","06","10","UIZ",2019-06-10,18,"SE"
"8345","2019","11","02","UIZ",2019-11-02,22,"SE"
"8346","2019","01","11","UIZ",2019-01-11,24,"SE"
"8347","2019","08","08","UIZ",2019-08-08,14,"SE"
"8348","2020","01","19","UIZ",2020-01-19,10,"SE"
"8349","2019","06","01","UIZ",2019-06-01,12,"SE"
"8350","2020","10","05","UIZ",2020-10-05,17,"SE"
"8351","2019","01","06","UIZ",2019-01-06,32,"SE"
"8352","2020","01","24","UIZ",2020-01-24,17,"SE"
"8353","2019","07","24","UIZ",2019-07-24,20,"SE"
"8354","2019","03","16","UIZ",2019-03-16,23,"SE"
"8355","2019","05","23","UIZ",2019-05-23,31,"SE"
"8356","2020","06","09","UIZ",2020-06-09,17,"SE"
"8357","2019","07","21","UIZ",2019-07-21,16,"SE"
"8358","2020","08","01","UIZ",2020-08-01,22,"SE"
"8359","2020","04","04","UIZ",2020-04-04,23,"SE"
"8360","2020","05","24","UIZ",2020-05-24,26,"SE"
"8361","2020","07","05","UIZ",2020-07-05,14,"SE"
"8362","2020","07","23","UIZ",2020-07-23,19,"SE"
"8363","2020","03","27","UIZ",2020-03-27,24,"SE"
"8364","2020","02","28","UIZ",2020-02-28,23,"SE"
"8365","2020","12","13","UIZ",2020-12-13,16,"SE"
"8366","2019","07","22","UIZ",2019-07-22,14,"SE"
"8367","2020","02","18","UIZ",2020-02-18,25,"SE"
"8368","2020","06","03","UIZ",2020-06-03,6,"SE"
"8369","2020","03","22","UIZ",2020-03-22,18,"SE"
"8370","2020","10","16","UIZ",2020-10-16,12,"SE"
"8371","2020","07","15","UIZ",2020-07-15,14,"SE"
"8372","2020","02","26","UIZ",2020-02-26,19,"SE"
"8373","2019","03","27","UIZ",2019-03-27,16,"SE"
"8374","2020","08","20","UIZ",2020-08-20,21,"SE"
"8375","2019","10","29","UIZ",2019-10-29,20,"SE"
"8376","2019","08","29","UIZ",2019-08-29,18,"SE"
"8377","2020","10","07","UIZ",2020-10-07,28,"SE"
"8378","2019","09","24","UIZ",2019-09-24,26,"SE"
"8379","2020","05","25","UIZ",2020-05-25,19,"SE"
"8380","2019","04","04","UIZ",2019-04-04,48,"SE"
"8381","2019","02","05","UIZ",2019-02-05,39,"SE"
"8382","2020","08","26","UIZ",2020-08-26,7,"SE"
"8383","2020","02","04","UIZ",2020-02-04,6,"SE"
"8384","2020","08","12","UIZ",2020-08-12,11,"SE"
"8385","2019","05","20","UIZ",2019-05-20,28,"SE"
"8386","2019","02","08","UIZ",2019-02-08,19,"SE"
"8387","2019","08","21","UIZ",2019-08-21,17,"SE"
"8388","2020","02","12","UIZ",2020-02-12,14,"SE"
"8389","2019","10","24","UIZ",2019-10-24,18,"SE"
"8390","2019","03","05","UIZ",2019-03-05,26,"SE"
"8391","2020","03","05","UIZ",2020-03-05,26,"SE"
"8392","2019","05","26","UIZ",2019-05-26,23,"SE"
"8393","2019","06","08","UIZ",2019-06-08,26,"SE"
"8394","2019","07","30","UIZ",2019-07-30,19,"SE"
"8395","2019","04","05","UIZ",2019-04-05,37,"SE"
"8396","2019","06","16","UIZ",2019-06-16,25,"SE"
"8397","2019","11","03","UIZ",2019-11-03,14,"SE"
"8398","2020","07","17","UIZ",2020-07-17,16,"SE"
"8399","2020","09","19","UIZ",2020-09-19,10,"SE"
"8400","2019","01","29","UIZ",2019-01-29,25,"SE"
"8401","2020","10","12","UIZ",2020-10-12,14,"SE"
"8402","2019","10","25","UIZ",2019-10-25,30,"SE"
"8403","2019","08","22","UIZ",2019-08-22,17,"SE"
"8404","2020","05","09","UIZ",2020-05-09,27,"SE"
"8405","2020","06","10","UIZ",2020-06-10,14,"SE"
"8406","2019","06","22","UIZ",2019-06-22,31,"SE"
"8407","2020","12","05","UIZ",2020-12-05,13,"SE"
"8408","2020","09","30","UIZ",2020-09-30,17,"SE"
"8409","2020","09","07","UIZ",2020-09-07,8,"SE"
"8410","2020","03","30","UIZ",2020-03-30,31,"SE"
"8411","2020","03","14","UIZ",2020-03-14,20,"SE"
"8412","2020","01","08","UIZ",2020-01-08,32,"SE"
"8413","2019","01","22","UIZ",2019-01-22,20,"SE"
"8414","2019","01","13","UIZ",2019-01-13,20,"SE"
"8415","2019","10","23","UIZ",2019-10-23,17,"SE"
"8416","2020","09","01","UIZ",2020-09-01,12,"SE"
"8417","2020","05","28","UIZ",2020-05-28,30,"SE"
"8418","2019","11","01","UIZ",2019-11-01,23,"SE"
"8419","2019","03","15","UIZ",2019-03-15,27,"SE"
"8420","2020","10","20","UIZ",2020-10-20,16,"SE"
"8421","2020","12","06","UIZ",2020-12-06,13,"SE"
"8422","2019","01","20","UIZ",2019-01-20,19,"SE"
"8423","2020","07","28","UIZ",2020-07-28,4,"SE"
"8424","2019","03","23","UIZ",2019-03-23,18,"SE"
"8425","2019","08","01","UIZ",2019-08-01,14,"SE"
"8426","2020","07","25","UIZ",2020-07-25,20,"SE"
"8427","2019","01","14","UIZ",2019-01-14,27,"SE"
"8428","2019","09","22","UIZ",2019-09-22,17,"SE"
"8429","2019","10","17","UIZ",2019-10-17,8,"SE"
"8430","2019","10","27","UIZ",2019-10-27,28,"SE"
"8431","2019","02","17","UIZ",2019-02-17,20,"SE"
"8432","2019","08","15","UIZ",2019-08-15,17,"SE"
"8433","2019","11","12","UIZ",2019-11-12,14,"SE"
"8434","2020","01","07","UIZ",2020-01-07,26,"SE"
"8435","2020","03","24","UIZ",2020-03-24,28,"SE"
"8436","2020","04","19","UIZ",2020-04-19,39,"SE"
"8437","2019","12","15","UIZ",2019-12-15,30,"SE"
"8438","2020","01","31","UIZ",2020-01-31,9,"SE"
"8439","2020","12","23","UIZ",2020-12-23,33,"SE"
"8440","2020","02","15","UIZ",2020-02-15,36,"SE"
"8441","2020","04","12","UIZ",2020-04-12,22,"SE"
"8442","2019","10","01","UIZ",2019-10-01,10,"SE"
"8443","2020","05","21","UIZ",2020-05-21,63,"SE"
"8444","2020","05","12","UIZ",2020-05-12,28,"SE"
"8445","2019","01","27","UIZ",2019-01-27,13,"SE"
"8446","2019","08","25","UIZ",2019-08-25,23,"SE"
"8447","2019","05","30","UIZ",2019-05-30,29,"SE"
"8448","2020","02","23","UIZ",2020-02-23,24,"SE"
"8449","2020","06","28","UIZ",2020-06-28,15,"SE"
"8450","2019","10","04","UIZ",2019-10-04,15,"SE"
"8451","2020","08","08","UIZ",2020-08-08,5,"SE"
"8452","2020","08","25","UIZ",2020-08-25,8,"SE"
"8453","2020","04","10","UIZ",2020-04-10,30,"SE"
"8454","2020","04","18","UIZ",2020-04-18,35,"SE"
"8455","2020","08","14","UIZ",2020-08-14,19,"SE"
"8456","2019","08","17","UIZ",2019-08-17,23,"SE"
"8457","2020","05","22","UIZ",2020-05-22,55,"SE"
"8458","2019","08","26","UIZ",2019-08-26,21,"SE"
"8459","2020","09","14","UIZ",2020-09-14,13,"SE"
"8460","2020","07","13","UIZ",2020-07-13,12,"SE"
"8461","2020","06","11","UIZ",2020-06-11,8,"SE"
"8462","2020","08","06","UIZ",2020-08-06,15,"SE"
"8463","2019","07","29","UIZ",2019-07-29,16,"SE"
"8464","2020","06","22","UIZ",2020-06-22,15,"SE"
"8465","2020","08","23","UIZ",2020-08-23,13,"SE"
"8466","2020","07","19","UIZ",2020-07-19,20,"SE"
"8467","2019","08","30","UIZ",2019-08-30,19,"SE"
"8468","2019","03","18","UIZ",2019-03-18,17,"SE"
"8469","2019","10","21","UIZ",2019-10-21,8,"SE"
"8470","2020","05","23","UIZ",2020-05-23,41,"SE"
"8471","2020","12","09","UIZ",2020-12-09,25,"SE"
"8472","2020","03","18","UIZ",2020-03-18,27,"SE"
"8473","2019","03","08","UIZ",2019-03-08,21,"SE"
"8474","2019","08","05","UIZ",2019-08-05,12,"SE"
"8475","2019","11","26","UIZ",2019-11-26,22,"SE"
"8476","2020","06","27","UIZ",2020-06-27,20,"SE"
"8477","2020","04","22","UIZ",2020-04-22,26,"SE"
"8478","2020","01","22","UIZ",2020-01-22,32,"SE"
"8479","2020","07","14","UIZ",2020-07-14,18,"SE"
"8480","2019","08","09","UIZ",2019-08-09,24,"SE"
"8481","2019","11","21","UIZ",2019-11-21,29,"SE"
"8482","2019","09","17","UIZ",2019-09-17,21,"SE"
"8483","2019","02","12","UIZ",2019-02-12,28,"SE"
"8484","2019","06","19","UIZ",2019-06-19,24,"SE"
"8485","2019","10","15","UIZ",2019-10-15,21,"SE"
"8486","2020","12","10","UIZ",2020-12-10,24,"SE"
"8487","2020","01","27","UIZ",2020-01-27,15,"SE"
"8488","2020","02","11","UIZ",2020-02-11,26,"SE"
"8489","2019","07","19","UIZ",2019-07-19,18,"SE"
"8490","2019","08","03","UIZ",2019-08-03,18,"SE"
"8491","2020","11","13","UIZ",2020-11-13,28,"SE"
"8492","2019","09","26","UIZ",2019-09-26,29,"SE"
"8493","2020","01","13","UIZ",2020-01-13,23,"SE"
"8494","2019","09","08","UIZ",2019-09-08,16,"SE"
"8495","2019","06","12","UIZ",2019-06-12,25,"SE"
"8496","2020","04","28","UIZ",2020-04-28,20,"SE"
"8497","2020","12","19","UIZ",2020-12-19,25,"SE"
"8498","2020","07","24","UIZ",2020-07-24,12,"SE"
"8499","2020","04","13","UIZ",2020-04-13,27,"SE"
"8500","2019","02","13","UIZ",2019-02-13,31,"SE"
"8501","2020","09","08","UIZ",2020-09-08,17,"SE"
"8502","2020","12","11","UIZ",2020-12-11,25,"SE"
"8503","2020","11","14","UIZ",2020-11-14,27,"SE"
"8504","2020","07","07","UIZ",2020-07-07,8,"SE"
"8505","2019","11","25","UIZ",2019-11-25,27,"SE"
"8506","2019","09","19","UIZ",2019-09-19,22,"SE"
"8507","2020","06","08","UIZ",2020-06-08,8,"SE"
"8508","2020","09","18","UIZ",2020-09-18,10,"SE"
"8509","2019","02","14","UIZ",2019-02-14,29,"SE"
"8510","2020","12","28","UIZ",2020-12-28,20,"SE"
"8511","2019","02","24","UIZ",2019-02-24,22,"SE"
"8512","2020","04","14","UIZ",2020-04-14,27,"SE"
"8513","2020","04","06","UIZ",2020-04-06,22,"SE"
"8514","2020","05","05","UIZ",2020-05-05,21,"SE"
"8515","2020","02","05","UIZ",2020-02-05,5,"SE"
"8516","2020","05","02","UIZ",2020-05-02,25,"SE"
"8517","2019","05","29","UIZ",2019-05-29,30,"SE"
"8518","2020","02","08","UIZ",2020-02-08,16,"SE"
"8519","2020","10","18","UIZ",2020-10-18,23,"SE"
"8520","2020","08","04","UIZ",2020-08-04,22,"SE"
"8521","2020","12","07","UIZ",2020-12-07,26,"SE"
"8522","2019","05","21","UIZ",2019-05-21,35,"SE"
"8523","2019","09","28","UIZ",2019-09-28,14,"SE"
"8524","2019","03","06","UIZ",2019-03-06,22,"SE"
"8525","2020","12","29","UIZ",2020-12-29,34,"SE"
"8526","2019","03","14","UIZ",2019-03-14,29,"SE"
"8527","2020","02","13","UIZ",2020-02-13,20,"SE"
"8528","2019","06","14","UIZ",2019-06-14,11,"SE"
"8529","2020","04","20","UIZ",2020-04-20,33,"SE"
"8530","2020","10","06","UIZ",2020-10-06,23,"SE"
"8531","2020","03","06","UIZ",2020-03-06,31,"SE"
"8532","2020","05","03","UIZ",2020-05-03,18,"SE"
"8533","2019","09","01","UIZ",2019-09-01,15,"SE"
"8534","2019","02","07","UIZ",2019-02-07,35,"SE"
"8535","2020","07","10","UIZ",2020-07-10,17,"SE"
"8536","2020","05","19","UIZ",2020-05-19,29,"SE"
"8537","2019","06","07","UIZ",2019-06-07,22,"SE"
"8538","2020","01","30","UIZ",2020-01-30,6,"SE"
"8539","2020","02","21","UIZ",2020-02-21,17,"SE"
"8540","2019","12","14","UIZ",2019-12-14,29,"SE"
"8541","2019","10","16","UIZ",2019-10-16,11,"SE"
"8542","2020","06","29","UIZ",2020-06-29,16,"SE"
"8543","2020","10","29","UIZ",2020-10-29,30,"SE"
"8544","2020","02","29","UIZ",2020-02-29,26,"SE"
"8545","2019","01","28","UIZ",2019-01-28,20,"SE"
"8546","2020","04","16","UIZ",2020-04-16,27,"SE"
"8547","2020","11","05","UIZ",2020-11-05,25,"SE"
"8548","2019","09","02","UIZ",2019-09-02,13,"SE"
"8549","2019","01","23","UIZ",2019-01-23,20,"SE"
"8550","2020","05","20","UIZ",2020-05-20,52,"SE"
"8551","2020","08","15","UIZ",2020-08-15,17,"SE"
"8552","2020","05","11","UIZ",2020-05-11,22,"SE"
"8553","2020","09","12","UIZ",2020-09-12,18,"SE"
"8554","2020","05","26","UIZ",2020-05-26,31,"SE"
"8555","2019","07","18","UIZ",2019-07-18,27,"SE"
"8556","2020","11","12","UIZ",2020-11-12,28,"SE"
"8557","2020","09","09","UIZ",2020-09-09,14,"SE"
"8558","2020","12","12","UIZ",2020-12-12,41,"SE"
"8559","2020","10","02","UIZ",2020-10-02,13,"SE"
"8560","2019","09","03","UIZ",2019-09-03,16,"SE"
"8561","2020","06","02","UIZ",2020-06-02,18,"SE"
"8562","2020","06","24","UIZ",2020-06-24,5,"SE"
"8563","2019","01","09","UIZ",2019-01-09,32,"SE"
"8564","2019","01","24","UIZ",2019-01-24,20,"SE"
"8565","2020","08","16","UIZ",2020-08-16,12,"SE"
"8566","2019","09","23","UIZ",2019-09-23,19,"SE"
"8567","2019","11","24","UIZ",2019-11-24,30,"SE"
"8568","2020","10","03","UIZ",2020-10-03,11,"SE"
"8569","2020","10","28","UIZ",2020-10-28,29,"SE"
"8570","2020","04","15","UIZ",2020-04-15,34,"SE"
"8571","2020","05","06","UIZ",2020-05-06,18,"SE"
"8572","2019","09","11","UIZ",2019-09-11,17,"SE"
"8573","2020","05","27","UIZ",2020-05-27,40,"SE"
"8574","2019","05","27","UIZ",2019-05-27,24,"SE"
"8575","2020","01","25","UIZ",2020-01-25,22,"SE"
"8576","2020","10","13","UIZ",2020-10-13,24,"SE"
"8577","2020","03","09","UIZ",2020-03-09,22,"SE"
"8578","2020","03","17","UIZ",2020-03-17,25,"SE"
"8579","2020","11","01","UIZ",2020-11-01,16,"SE"
"8580","2019","09","05","UIZ",2019-09-05,17,"SE"
"8581","2020","09","27","UIZ",2020-09-27,22,"SE"
"8582","2020","05","10","UIZ",2020-05-10,19,"SE"
"8583","2020","09","24","UIZ",2020-09-24,24,"SE"
"8584","2020","02","24","UIZ",2020-02-24,19,"SE"
"8585","2020","09","21","UIZ",2020-09-21,22,"SE"
"8586","2019","11","20","UIZ",2019-11-20,29,"SE"
"8587","2019","06","15","UIZ",2019-06-15,28,"SE"
"8588","2020","07","16","UIZ",2020-07-16,21,"SE"
"8589","2020","02","19","UIZ",2020-02-19,30,"SE"
"8590","2019","02","11","UIZ",2019-02-11,25,"SE"
"8591","2020","03","26","UIZ",2020-03-26,27,"SE"
"8592","2020","09","15","UIZ",2020-09-15,13,"SE"
"8593","2019","08","18","UIZ",2019-08-18,24,"SE"
"8594","2020","05","29","UIZ",2020-05-29,18,"SE"
"8595","2020","03","03","UIZ",2020-03-03,14,"SE"
"8596","2019","03","21","UIZ",2019-03-21,24,"SE"
"8597","2020","01","12","UIZ",2020-01-12,24,"SE"
"8598","2020","06","30","UIZ",2020-06-30,18,"SE"
"8599","2020","09","29","UIZ",2020-09-29,12,"SE"
"8600","2020","10","21","UIZ",2020-10-21,13,"SE"
"8601","2019","12","31","UIZ",2019-12-31,23,"SE"
"8602","2019","01","02","UIZ",2019-01-02,40,"SE"
"8603","2019","09","07","UIZ",2019-09-07,22,"SE"
"8604","2019","12","26","UIZ",2019-12-26,30,"SE"
"8605","2020","12","26","UIZ",2020-12-26,32,"SE"
"8606","2020","12","18","UIZ",2020-12-18,22,"SE"
"8607","2019","10","12","UIZ",2019-10-12,13,"SE"
"8608","2019","04","03","UIZ",2019-04-03,29,"SE"
"8609","2020","07","12","UIZ",2020-07-12,10,"SE"
"8610","2019","09","04","UIZ",2019-09-04,17,"SE"
"8611","2020","12","21","UIZ",2020-12-21,35,"SE"
"8612","2019","03","22","UIZ",2019-03-22,19,"SE"
"8613","2020","04","07","UIZ",2020-04-07,24,"SE"
"8614","2020","06","16","UIZ",2020-06-16,17,"SE"
"8615","2020","03","31","UIZ",2020-03-31,22,"SE"
"8616","2019","11","27","UIZ",2019-11-27,31,"SE"
"8617","2019","12","04","UIZ",2019-12-04,23,"SE"
"8618","2019","08","20","UIZ",2019-08-20,15,"SE"
"8619","2020","03","04","UIZ",2020-03-04,14,"SE"
"8620","2019","02","23","UIZ",2019-02-23,19,"SE"
"8621","2019","03","07","UIZ",2019-03-07,24,"SE"
"8622","2019","02","16","UIZ",2019-02-16,27,"SE"
"8623","2020","01","16","UIZ",2020-01-16,24,"SE"
"8624","2020","05","07","UIZ",2020-05-07,28,"SE"
"8625","2019","07","20","UIZ",2019-07-20,26,"SE"
"8626","2019","01","05","UIZ",2019-01-05,39,"SE"
"8627","2020","03","02","UIZ",2020-03-02,20,"SE"
"8628","2020","03","28","UIZ",2020-03-28,26,"SE"
"8629","2019","09","27","UIZ",2019-09-27,15,"SE"
"8630","2019","02","27","UIZ",2019-02-27,19,"SE"
"8631","2020","09","28","UIZ",2020-09-28,12,"SE"
"8632","2019","09","30","UIZ",2019-09-30,8,"SE"
"8633","2019","10","14","UIZ",2019-10-14,16,"SE"
"8634","2019","06","21","UIZ",2019-06-21,31,"SE"
"8635","2020","10","27","UIZ",2020-10-27,26,"SE"
"8636","2019","07","27","UIZ",2019-07-27,13,"SE"
"8637","2019","12","20","UIZ",2019-12-20,41,"SE"
"8638","2020","06","05","UIZ",2020-06-05,13,"SE"
"8639","2020","09","22","UIZ",2020-09-22,25,"SE"
"8640","2020","08","21","UIZ",2020-08-21,19,"SE"
"8641","2020","05","14","UIZ",2020-05-14,41,"SE"
"8642","2020","04","21","UIZ",2020-04-21,29,"SE"
"8643","2019","11","22","UIZ",2019-11-22,31,"SE"
"8644","2020","10","15","UIZ",2020-10-15,18,"SE"
"8645","2019","02","15","UIZ",2019-02-15,25,"SE"
"8646","2019","01","12","UIZ",2019-01-12,34,"SE"
"8647","2020","05","18","UIZ",2020-05-18,29,"SE"
"8648","2019","08","13","UIZ",2019-08-13,10,"SE"
"8649","2020","05","15","UIZ",2020-05-15,36,"SE"
"8650","2019","02","22","UIZ",2019-02-22,16,"SE"
"8651","2020","10","31","UIZ",2020-10-31,20,"SE"
"8652","2020","05","01","UIZ",2020-05-01,16,"SE"
"8653","2019","07","26","UIZ",2019-07-26,17,"SE"
"8654","2019","05","28","UIZ",2019-05-28,39,"SE"
"8655","2020","02","07","UIZ",2020-02-07,15,"SE"
"8656","2020","12","14","UIZ",2020-12-14,22,"SE"
"8657","2019","03","17","UIZ",2019-03-17,30,"SE"
"8658","2020","06","18","UIZ",2020-06-18,14,"SE"
"8659","2019","02","26","UIZ",2019-02-26,19,"SE"
"8660","2019","08","14","UIZ",2019-08-14,18,"SE"
"8661","2019","12","02","UIZ",2019-12-02,28,"SE"
"8662","2019","02","02","UIZ",2019-02-02,34,"SE"
"8663","2019","11","14","UIZ",2019-11-14,10,"SE"
"8664","2020","02","14","UIZ",2020-02-14,31,"SE"
"8665","2019","01","01","UIZ",2019-01-01,83,"SE"
"8666","2020","10","08","UIZ",2020-10-08,23,"SE"
"8667","2019","03","13","UIZ",2019-03-13,22,"SE"
"8668","2019","12","10","UIZ",2019-12-10,25,"SE"
"8669","2019","12","22","UIZ",2019-12-22,37,"SE"
"8670","2020","06","15","UIZ",2020-06-15,19,"SE"
"8671","2019","04","07","UIZ",2019-04-07,32,"SE"
"8672","2020","04","11","UIZ",2020-04-11,27,"SE"
"8673","2020","12","31","UIZ",2020-12-31,9,"SE"
"8674","2020","09","02","UIZ",2020-09-02,17,"SE"
"8675","2019","10","08","UIZ",2019-10-08,11,"SE"
"8676","2019","02","21","UIZ",2019-02-21,10,"SE"
"8677","2020","02","02","UIZ",2020-02-02,22,"SE"
"8678","2019","11","29","UIZ",2019-11-29,30,"SE"
"8679","2019","03","30","UIZ",2019-03-30,38,"SE"
"8680","2019","09","21","UIZ",2019-09-21,15,"SE"
"8681","2019","06","11","UIZ",2019-06-11,14,"SE"
"8682","2020","02","27","UIZ",2020-02-27,24,"SE"
"8683","2020","11","10","UIZ",2020-11-10,28,"SE"
"8684","2020","02","25","UIZ",2020-02-25,13,"SE"
"8685","2020","10","09","UIZ",2020-10-09,18,"SE"
"8686","2020","03","08","UIZ",2020-03-08,26,"SE"
"8687","2020","05","30","UIZ",2020-05-30,11,"SE"
"8688","2019","10","09","UIZ",2019-10-09,9,"SE"
"8689","2020","02","10","UIZ",2020-02-10,18,"SE"
"8690","2019","07","25","UIZ",2019-07-25,21,"SE"
"8691","2020","10","04","UIZ",2020-10-04,14,"SE"
"8692","2019","10","06","UIZ",2019-10-06,12,"SE"
"8693","2020","08","11","UIZ",2020-08-11,12,"SE"
"8694","2020","03","25","UIZ",2020-03-25,27,"SE"
"8695","2020","01","18","UIZ",2020-01-18,27,"SE"
"8696","2020","12","22","UIZ",2020-12-22,33,"SE"
"8697","2020","12","27","UIZ",2020-12-27,18,"SE"
"8698","2019","10","26","UIZ",2019-10-26,18,"SE"
"8699","2020","05","17","UIZ",2020-05-17,27,"SE"
"8700","2020","11","07","UIZ",2020-11-07,39,"SE"
"8701","2020","03","01","UIZ",2020-03-01,26,"SE"
"8702","2019","01","30","UIZ",2019-01-30,11,"SE"
"8703","2020","09","05","UIZ",2020-09-05,9,"SE"
"8704","2020","12","20","UIZ",2020-12-20,20,"SE"
"8705","2019","11","15","UIZ",2019-11-15,21,"SE"
"8706","2020","04","08","UIZ",2020-04-08,24,"SE"
"8707","2020","01","05","UIZ",2020-01-05,29,"SE"
"8708","2019","09","16","UIZ",2019-09-16,23,"SE"
"8709","2019","08","28","UIZ",2019-08-28,19,"SE"
"8710","2019","03","02","UIZ",2019-03-02,27,"SE"
"8711","2019","01","04","UIZ",2019-01-04,25,"SE"
"8712","2020","09","13","UIZ",2020-09-13,8,"SE"
"8713","2020","09","17","UIZ",2020-09-17,9,"SE"
"8714","2020","06","13","UIZ",2020-06-13,10,"SE"
"8715","2020","06","14","UIZ",2020-06-14,13,"SE"
"8716","2019","01","16","UIZ",2019-01-16,33,"SE"
"8717","2020","06","06","UIZ",2020-06-06,14,"SE"
"8718","2020","02","20","UIZ",2020-02-20,29,"SE"
"8719","2019","02","25","UIZ",2019-02-25,23,"SE"
"8720","2020","04","23","UIZ",2020-04-23,22,"SE"
"8721","2019","12","28","UIZ",2019-12-28,23,"SE"
"8722","2020","12","30","UIZ",2020-12-30,19,"SE"
"8723","2019","01","10","UIZ",2019-01-10,22,"SE"
"8724","2020","07","02","UIZ",2020-07-02,13,"SE"
"8725","2019","12","25","UIZ",2019-12-25,64,"SE"
